production_companies_nombres,budget_per_company,revenue_per_company,return_per_company,count_movies
polar films,1056144.7033686733,2802337.0,0.663341189393367,1
polar music international,4224578.813474693,11209348.0,2.653364757573468,1
polar productions,5000000.0,3450438.75,0.1725219375,1
polare film,2816385.8756497954,7472898.666666667,1.7689098383823119,2
polaris film productions & finance,1056144.7033686733,4944039.75,1.1703035896100502,1
polaris pictures,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
polarstar entertainment,2112289.4067373467,5604674.0,1.326682378786734,1
polarstar pictures,2112289.4067373467,5604674.0,1.326682378786734,1
polartec,1056144.7033686733,19111855.0,4.523966966610004,1
pole star,16250000.0,40522802.0,0.6234277230769231,1
police academy productions,2112289.4067373467,21789581.5,5.157811574138485,1
polifilm,4224578.813474693,11209348.0,2.653364757573468,1
polish brothers construction,13000000.0,11130889.0,0.8562222307692308,1
polish corporation for film production,1056144.7033686733,2802337.0,0.663341189393367,1
polish film institute,15546449.9335972,29417095.793589745,8.257835654381411,12
polish state film studio,2112289.4067373467,5604674.0,1.326682378786734,1
pollux pictures,8449157.626949387,22418696.0,5.306729515146936,2
pollywog pictures,4224578.813474693,11209348.0,2.653364757573468,1
polonia brothers entertainment,4224578.813474693,11209348.0,2.653364757573468,1
polsat (wspó?praca produkcyjna),1408192.9378248977,3736449.3333333335,0.8844549191911559,1
polsat (współpraca produkcyjna),1408192.9378248977,3736449.3333333335,0.8844549191911559,1
polski instytut sztuki filmowej,29985061.851326227,88532650.80909091,27.820006173546073,28
polski instytut sztuki filmowej (finansowanie),1625701.3626949387,6725608.800000001,2.8277129664463807,3
polski instytut sztuki filmowej (wspó?finansowanie),4460000.521591428,14696700.711111112,5.150592912067502,6
polski instytut sztuki filmowej (współfinansowanie),4460000.521591428,14696700.711111112,5.150592912067502,6
polski state film,6336868.2202120405,16814022.0,3.9800471363602017,2
polsky films,10260345.026096836,19260863.19047619,4.261670020443705,4
"polson company, the",1408192.9378248977,3736449.3333333335,0.8844549191911559,1
poly-son,422457.88134746935,1120934.8,0.26533647575734676,1
polyc international bv,4824578.813474693,16814022.0,7.3239266489340045,3
polyface entertainment,7500000.0,5604674.0,0.37364495130884295,2
polygon entertainment,10666666.666666666,7534432.666666667,0.47090204166666666,2
polygon pictures,16898315.253898773,44837392.0,10.613459030293871,4
polygram audiovisuel,6940379.479279853,18415357.42857143,4.359099244584983,4
polygram filmed entertainment,547645978.8041368,1441542030.7460318,111.19747575863052,90
polygram filmproduktion,6000000.0,2241869.6,0.07472899026176859,1
polygram pictures,1408192.9378248977,4734299.666666667,1.1206560170131448,1
polygram video,4224578.813474693,11209348.0,2.653364757573468,1
polytel,3520482.3445622446,9341123.333333334,2.21113729797789,2
polyvinyl records,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
pomarance corporation,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
pomor film,216444.44444444444,1245483.111111111,0.6393650775305321,1
poncher-rosen-beckman productions,2112289.4067373467,5604674.0,1.326682378786734,1
pont neuf productions,844915.7626949387,2241869.6,0.5306729515146935,1
pontchartrain productions,6000000.0,30223843.8,1.00746146,1
ponti-de laurentiis cinematografica,17969639.971511632,44259819.333333336,9.60120014645816,6
ponto filmes,2112289.4067373467,5604674.0,1.326682378786734,1
ponty up pictures,750000.0,5604674.0,3.7364495130884294,1
pony canyon,27258591.867896236,72326983.52380952,17.120520221485947,17
pony canyon enterprises,8449157.626949387,22418696.0,5.306729515146936,2
poo poo pictures,5000000.0,10725434.5,0.3575144833333333,2
pool films,4224578.813474693,11209348.0,2.653364757573468,1
pop art film factory,4224578.813474693,11209348.0,2.653364757573468,2
pop films,8370061.158036938,24516006.833333336,5.6576091555513575,4
pop gun pictures,8449157.626949387,22418696.0,5.306729515146936,2
pop movies,12374298.022457821,26155145.333333336,5.3563869742278865,8
pop pictures,8449157.626949387,22418696.0,5.306729515146936,2
pop6,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
popaganda films,33333333.333333332,72949098.66666667,1.4589819733333333,2
popcorn films,9656180.145085013,25621366.85714286,6.064833731596498,4
pope productions,9336868.22021204,33628044.0,27.519679068817307,4
popfilm,844915.7626949387,2241869.6,0.5306729515146935,1
popolar-film,2816385.8756497954,7472898.666666667,1.7689098383823119,2
poppoli pictures,4224578.813474693,11209348.0,2.653364757573468,1
poppy productions,2112289.4067373467,5604674.0,1.326682378786734,1
popular filmproduktion,1056144.7033686733,2802337.0,0.663341189393367,1
population 1280 films,4224578.813474693,11209348.0,2.653364757573468,1
populist pictures,8011582.429361605,14286699.6,2.672929111401661,3
porchlight films,16511657.626949387,34201899.75,7.595444590346932,11
pork chop productions,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
pork pie productions,704096.4689124489,233333.33333333334,0.05523233051993127,1
porkkana ryhmä,8395061.158036938,26155145.333333336,9.175789955268776,5
port au prince film & kultur produktion,4224578.813474693,11209348.0,2.653364757573468,1
porta dos fundos,210000.0,2802337.0,3.3361156366860976,1
porta produkcija,1056144.7033686733,2802337.0,0.663341189393367,1
portabella film,2112289.4067373467,5604674.0,1.326682378786734,1
portman entertainment group,2722811.37003534,7190750.666666667,1.1021825560600336,2
portman film,2737429.802245782,7161346.866666667,2.09868386483095,4
portman productions,2408192.9378248975,6538786.333333334,1.5850392028952365,2
portobello pictures,11757993.504973214,29048628.055555556,7.1580780353380655,12
portobello studios,9666666.666666666,9794580.0,1.0552749916054407,2
portrait & cie,2112289.4067373467,5604674.0,1.326682378786734,1
portrait films,4224578.813474693,11209348.0,2.653364757573468,1
portreeve,4224578.813474693,11209348.0,2.653364757573468,2
posa films,48582656.354958974,128907502.0,30.51369471209488,12
possessed pictures,600000.0,15542487.8,5.180829266666667,1
possible films,16898315.253898773,44837392.0,10.613459030293871,4
possibles média,2112289.4067373467,5604674.0,1.326682378786734,1
post empire films,1056144.7033686733,2802337.0,0.663341189393367,1
post factory films,2112289.4067373467,5604674.0,1.326682378786734,1
post factory ny,844915.7626949387,264662.4,0.06264823351284968,1
post faust ltd,938795.2918832651,2490966.222222222,0.589636612794104,2
post haste digital,1666666.6666666667,1959912.0,0.3919824,1
post manila,1056144.7033686733,2802337.0,0.663341189393367,1
post no bills films,7500000.0,6368273.25,0.212275775,1
poste image,301755.62953390664,800667.7142857143,0.18952605411239057,1
posterity pictures,2112289.4067373467,5604674.0,1.326682378786734,1
posthorn pictures,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
posthus teatret,352048.2344562244,934112.3333333334,0.22111372979778898,1
posto 9,500000.0,1401168.5,0.3502921418520403,1
postpanic,4224578.813474693,11209348.0,2.653364757573468,1
potboiler productions,15774396.876439972,28750109.66547619,3.1196631415521523,7
potboiler productions ltd.,1173494.1148540815,2413856.0,0.5713838459299957,2
potemkin productions,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
potemkino,11294466.386012312,11208028.444444444,1.9054385731397314,4
potomac pictures,1056144.7033686733,5827847.75,1.3795097706335904,1
poultry productions llc,2112289.4067373467,5604674.0,1.326682378786734,1
pov,1056144.7033686733,2802337.0,0.663341189393367,1
power,2464337.641193571,13159360.333333334,3.114952068384996,2
power pictures,1056144.7033686733,2802337.0,0.663341189393367,1
power productions,2362289.4067373467,11209348.0,12.536030918052022,2
power tower investments,1325000.0,2802337.0,0.5287428556257211,1
powercorp,6336868.2202120405,16814022.0,3.9800471363602017,3
powers that be pictures,250000.0,2802337.0,2.802337134816322,1
poznan film group,2112289.4067373467,5604674.0,1.326682378786734,1
ppv athens,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
ppv networks,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
practical pictures,48833333.33333333,186934001.33333334,4.5757282471276595,4
praesens-film,8918555.272891019,23664179.111111112,5.601547821543988,3
praesens-film ag,4224578.813474693,11209348.0,2.653364757573468,2
pragmatic pictures ltd.,4224578.813474693,11209348.0,2.653364757573468,1
prairie films,704096.4689124489,1868224.6666666667,0.44222745959557797,1
prairie home productions,2000000.0,2241869.6,0.22418697078530575,1
prairie oyster productions,844915.7626949387,2241869.6,0.5306729515146935,1
prakash jha productions,3000000.0,22418696.0,14.945798052353718,2
prakash mehra productions,12673736.44042408,33628044.0,7.960094272720403,4
praktika pictures,1200000.0,11209348.0,9.341123782721073,2
prana animation studios,72669023.25791913,68471373.58333333,4.239741973243865,8
prana studios,45345037.530226044,115308692.72619048,3.327750157116654,5
prana-film gmbh,2112289.4067373467,5604674.0,1.326682378786734,1
pranakorn films,8449157.626949387,22418696.0,5.306729515146936,2
pranavam arts international,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
prasa i film,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
pratfilm,4224578.813474693,11209348.0,2.653364757573468,1
pratt films,3520482.3445622446,9341123.333333334,2.21113729797789,2
pravoslavnaya encyclopaedia,8449157.626949387,3417674.0,0.8089975713316097,2
praxis films,4576627.047930918,9408067.333333334,2.22698360077326,4
praxiscope productions,2112289.4067373467,5604674.0,1.326682378786734,1
pray films,2112289.4067373467,5604674.0,1.326682378786734,1
pray for rain pictures,2112289.4067373467,5604674.0,1.326682378786734,2
pray for ukraine production,1207022.5181356266,3202670.8571428573,0.7581042164495623,2
prayer flag pictures,4224578.813474693,11209348.0,2.653364757573468,1
prc,4224578.813474693,11209348.0,2.653364757573468,1
precept productions,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
precinct 13 entertainment,4224578.813474693,11209348.0,2.653364757573468,1
precision films,5069494.576169632,13451217.6,3.1840377090881615,2
precursor entertainment,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
predestinate productions,2112289.4067373467,5604674.0,1.326682378786734,1
preferred content,14510500.806820406,30306988.76190476,7.328693654135276,6
preferred film & tv,6336868.2202120405,16814022.0,3.9800471363602017,2
preger entertainment,2112289.4067373467,5604674.0,1.326682378786734,1
prelude pictures,22500000.0,34815654.35,0.487562084875,2
premier productions,4224578.813474693,11209348.0,2.653364757573468,1
premiere bobine,1666666.6666666667,3736449.3333333335,0.7472899026176858,1
premiere entertainment group,4000000.0,5604674.0,0.7005842837040805,1
premiere entertainment productions,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
premiere picture,16982289.406737346,18232076.0,3.509801007433456,8
premiere productions,2112289.4067373467,5604674.0,1.326682378786734,1
premiere stealth rights,18250000.0,10917422.5,0.2991074657534247,2
premise media corporation,3500000.0,7700000.0,2.2,1
premium movie partnership,1056144.7033686733,2802337.0,0.663341189393367,1
première,2816385.8756497954,7472898.666666667,1.7689098383823119,2
première heure,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
prerna films,2816385.8756497954,7472898.666666667,1.7689098383823119,2
prescience,22960775.27899567,44877737.0468254,6.921393376746768,11
prescience film fund,3816385.8756497954,13077572.666666668,4.571246973198634,3
prescience media,704096.4689124489,1868224.6666666667,0.44222745959557797,1
present pictures,18306508.19172367,48573841.333333336,11.497913949485028,5
presente,2112289.4067373467,5604674.0,1.326682378786734,1
presidio,3802120.932127224,10088413.2,2.388028281816121,3
presque isle films,237500.0,2802337.0,2.9498285629645493,1
press on features,2224859.6044915644,9714768.266666668,5.146027066551473,3
press pop,4224578.813474693,11209348.0,2.653364757573468,1
pressman productions,4224578.813474693,11209348.0,2.653364757573468,1
pressman-williams,1306144.7033686733,8407011.0,11.872689728658656,2
prestige films,2112289.4067373467,5604674.0,1.326682378786734,1
preta portê filmes,1056144.7033686733,2802337.0,0.663341189393367,1
pretty dangerous films,422457.88134746935,1120934.8,0.26533647575734676,1
pretty mouse films,4224578.813474693,11209348.0,2.653364757573468,1
pretty pictures,9972109.392493162,30706072.96666667,7.381784028560029,6
prettybird,9734871.912663672,24020031.42857143,5.484655682436861,6
prewar cinema productions,3168434.1101060202,8407011.0,1.9900235681801008,2
prey llc,2112289.4067373467,5604674.0,1.326682378786734,1
"prf ""zespol filmowy""",5632771.751299591,14945797.333333334,3.5378196767646237,3
price,3520482.3445622446,72856960.33333333,17.24597024458492,2
price entertainment,13245061.158036938,21954398.333333336,4.992131782824085,6
pricel,19195622.74007068,23091160.25,2.0542982553974665,4
pride of gypsies,2112289.4067373467,5604674.0,1.326682378786734,1
prima cinematografica,2112289.4067373467,5604674.0,1.326682378786734,1
prima films,3908192.9378248975,7472898.666666667,1.3826481876029466,2
prima linéa productions,3195370.2481507724,6005007.857142857,1.1913547400004112,3
prima tv,16000000.0,2178400.0,0.054459999999999995,2
primal pictures,3520482.3445622446,9341123.333333334,2.21113729797789,2
primary pictures,700000.0,2241869.6,0.6405342022437307,1
primary productions,1542306.5509510785,4092301.6507936507,0.968688721018885,3
primate pictures,13000000.0,17000076.0,2.33600304,2
prime entertainment,16898315.253898773,44837392.0,10.613459030293871,6
prime film productions llc,1056144.7033686733,2802337.0,0.663341189393367,1
prime films,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
prime focus,127952048.23445623,527120166.46666664,4.3876063372454075,6
prime focus ltd.,428571.4285714286,239340.14285714287,0.07978004761904763,1
prime meridian pctures,2112289.4067373467,5604674.0,1.326682378786734,2
prime time,4501535.7222825885,12063393.561904762,2.8853203574085886,7
prime universe productions,11181818.181818182,40773504.03030303,1.6013157036435786,3
primer plano film group,222346.25334077334,589965.6842105263,0.13965077671439305,1
primeridian entertainment,10000000.0,1404164.6666666667,0.046805488888888885,2
primesco communications inc.,1408192.9378248977,1823792.0,0.43170978232974205,1
primetime pictures,2000000.0,11209348.0,5.604674269632644,2
primex,2112289.4067373467,5604674.0,1.326682378786734,1
primex italiana,14786025.847161427,39232718.0,9.286776651507138,4
primitive entertainment,2112289.4067373467,5604674.0,1.326682378786734,1
