release_date,title,budget,revenue,return
1937-04-14,in old chicago,4224578.813474693,11209348,2.653364757573468
1934-08-31,now and forever,4224578.813474693,11209348,2.653364757573468
1998-09-11,l.a. without a map,4224578.813474693,11209348,2.653364757573468
1991-06-21,where angels fear to tread,4224578.813474693,11209348,2.653364757573468
2005-07-23,family guy presents stewie griffin: the untold story,4224578.813474693,11209348,2.653364757573468
1983-11-03,born in flames,4224578.813474693,11209348,2.653364757573468
1983-09-07,revenge of the ninja,4224578.813474693,13168027,3.1170035123973387
2005-02-17,sometimes in april,4224578.813474693,11209348,2.653364757573468
2003-01-01,bookies,4224578.813474693,11209348,2.653364757573468
1969-04-02,angel in my pocket,4224578.813474693,11209348,2.653364757573468
1988-08-13,police story 2,4224578.813474693,11209348,2.653364757573468
1939-06-08,le jour se lève,4224578.813474693,11209348,2.653364757573468
1933-05-27,international house,4224578.813474693,11209348,2.653364757573468
2004-09-23,new police story,4224578.813474693,11209348,2.653364757573468
1937-09-10,the edge of the world,4224578.813474693,11209348,2.653364757573468
1939-09-05,golden boy,4224578.813474693,11209348,2.653364757573468
1940-12-06,go west,4224578.813474693,11209348,2.653364757573468
2005-01-01,why we fight,4224578.813474693,11209348,2.653364757573468
1970-12-18,companeros,4224578.813474693,11209348,2.653364757573468
1967-12-19,will penny,4224578.813474693,11209348,2.653364757573468
1971-11-10,200 motels,679000.0,11209348,16.50861345988997
1964-12-19,gertrud,4224578.813474693,11209348,2.653364757573468
1966-04-07,come drink with me,4224578.813474693,11209348,2.653364757573468
1940-12-27,kitty foyle,4224578.813474693,11209348,2.653364757573468
2005-10-20,doom,60000000.0,55987321,0.9331220166666667
2005-09-22,domino,50000000.0,22944502,0.45889004
2005-10-07,waiting...,3000000.0,18637690,6.212563333333334
2005-11-30,æon flux,62000000.0,52304001,0.8436129193548387
1984-08-14,frankenstein 90,4224578.813474693,11209348,2.653364757573468
1991-05-10,wedlock,4224578.813474693,11209348,2.653364757573468
2005-09-09,an unfinished life,30000000.0,18618284,0.6206094666666667
2005-09-08,the man,4224578.813474693,12382362,2.931028759720445
2004-09-25,survive style 5+,4224578.813474693,11209348,2.653364757573468
1979-05-25,woyzeck,4224578.813474693,11209348,2.653364757573468
1934-11-30,it's a gift,4224578.813474693,11209348,2.653364757573468
2005-08-05,zozo,5600000.0,11209348,2.0016693820116584
2001-01-01,blue hill avenue,4224578.813474693,11209348,2.653364757573468
1979-12-14,chapter two,4224578.813474693,11209348,2.653364757573468
2003-08-14,16 years of alcohol,4224578.813474693,11209348,2.653364757573468
2005-09-09,the exorcism of emily rose,19000000.0,144216468,7.590340421052631
2005-09-22,flightplan,55000000.0,223387299,4.061587254545454
2005-09-09,corpse bride,40000000.0,117195061,2.929876525
2005-09-09,green street hooligans,4224578.813474693,3154346,0.7466652036266705
2005-09-23,a history of violence,32000000.0,60740827,1.89815084375
2005-09-23,oliver twist,50000000.0,42093706,0.84187412
2005-09-30,the greatest game ever played,25000000.0,15431177,0.61724708
2005-09-30,capote,7000000.0,49084830,7.012118571428571
1939-03-29,the story of vernon and irene castle,4224578.813474693,11209348,2.653364757573468
1971-06-17,the anderson tapes,3000000.0,11209348,3.7364495130884294
2004-08-05,born to fight,4224578.813474693,11209348,2.653364757573468
2005-07-14,final fantasy vii: advent children,4224578.813474693,11209348,2.653364757573468
2005-03-30,cockles and muscles,4224578.813474693,11209348,2.653364757573468
2005-09-23,roll bounce,4224578.813474693,11209348,2.653364757573468
2005-09-25,daltry calhoun,3000000.0,11209348,3.7364495130884294
2005-09-30,into the blue,50000000.0,44434439,0.88868878
2005-09-28,"the prize winner of defiance, ohio",4224578.813474693,11209348,2.653364757573468
2005-01-25,mirrormask,4000000.0,11209348,2.802337134816322
2001-04-21,kwik stop,4224578.813474693,11209348,2.653364757573468
2004-12-01,innocence,4224578.813474693,11209348,2.653364757573468
2005-01-28,4,4224578.813474693,11209348,2.653364757573468
2004-01-18,book of love,4224578.813474693,11209348,2.653364757573468
1993-01-01,american yakuza,4224578.813474693,11209348,2.653364757573468
1950-12-14,the flowers of st. francis,4224578.813474693,11209348,2.653364757573468
2004-07-30,madhouse,4224578.813474693,11209348,2.653364757573468
2005-04-13,man to man,4224578.813474693,11209348,2.653364757573468
1943-03-05,münchhausen,4224578.813474693,11209348,2.653364757573468
1988-01-01,medea,4224578.813474693,11209348,2.653364757573468
2005-09-04,the curse of the were-rabbit,30000000.0,192452832,6.4150944
2005-07-25,seven swords,4224578.813474693,11209348,2.653364757573468
2005-09-05,kiss kiss bang bang,15000000.0,15785148,1.0523432
2003-08-01,whispering corridors 3: wishing stairs,4224578.813474693,11209348,2.653364757573468
2005-03-31,a bittersweet life,4224578.813474693,11209348,2.653364757573468
2004-08-19,dumplings,4224578.813474693,11209348,2.653364757573468
1988-01-01,a short film about love,4224578.813474693,11209348,2.653364757573468
1940-07-13,"all this, and heaven too",4224578.813474693,11209348,2.653364757573468
2005-09-03,bubble,1600000.0,11209348,7.005842837040805
2005-09-14,beowulf & grendel,4224578.813474693,11209348,2.653364757573468
2005-07-21,no direction home: bob dylan,2000000.0,11209348,5.604674269632644
1970-10-10,valerie and her week of wonders,4224578.813474693,11209348,2.653364757573468
1990-05-20,everybody's fine,4224578.813474693,11209348,2.653364757573468
1944-08-09,hail the conquering hero,4224578.813474693,11209348,2.653364757573468
2005-06-06,goal!: the dream begins,30000000.0,27610873,0.9203624333333333
2005-12-07,forty shades of blue,1500000.0,11209348,7.472899026176859
2004-09-10,touch the sound,4224578.813474693,11209348,2.653364757573468
2003-12-07,angels in america,60000000.0,11209348,0.18682247565442148
2004-01-20,speak,1000000.0,11209348,11.209348539265289
1986-11-21,the wraith,2700000.0,3500000,1.2962962962962963
2005-04-25,factotum,4224578.813474693,11209348,2.653364757573468
1974-06-12,sweet movie,4224578.813474693,11209348,2.653364757573468
1990-05-19,by dawn's early light,4224578.813474693,11209348,2.653364757573468
2005-05-19,don't come knocking,11000000.0,11209348,1.0190316853877535
1936-06-06,bullets or ballots,4224578.813474693,11209348,2.653364757573468
2005-10-07,in her shoes,4224578.813474693,83073883,19.664417843271856
2005-09-30,mother of mine,3500000.0,11209348,3.2026710112186536
2004-01-24,the ketchup effect,4224578.813474693,11209348,2.653364757573468
1963-05-06,55 days at peking,17000000.0,10000000,0.5882352941176471
2004-03-16,dead & breakfast,4224578.813474693,11209348,2.653364757573468
2004-05-01,freeze frame,4224578.813474693,11209348,2.653364757573468
1971-05-09,punishment park,4224578.813474693,11209348,2.653364757573468
1959-04-29,the mating game,4224578.813474693,11209348,2.653364757573468
2005-10-05,the squid and the whale,1500000.0,11098131,7.398754
2005-10-07,two for the money,35000000.0,30526509,0.8721859714285715
2005-09-16,separate lies,4224578.813474693,11209348,2.653364757573468
2004-10-29,fourteen sucks,4224578.813474693,11209348,2.653364757573468
2005-08-20,star wreck: in the pirkinning,4224578.813474693,11209348,2.653364757573468
1934-11-09,evelyn prentice,4224578.813474693,11209348,2.653364757573468
2005-09-02,brokeback mountain,14000000.0,178043761,12.7174115
2002-01-01,blue vinyl,4224578.813474693,11209348,2.653364757573468
2005-10-06,elizabethtown,57000000.0,52034889,0.9128927894736842
2005-02-12,north country,35000000.0,25224242,0.7206926285714286
1997-04-25,leila,4224578.813474693,11209348,2.653364757573468
2005-09-16,"good night, and good luck.",7000000.0,54600000,7.8
1959-12-11,li'l abner,4224578.813474693,11209348,2.653364757573468
2005-09-10,dreamer: inspired by a true story,4224578.813474693,11209348,2.653364757573468
2001-05-11,the profession of arms,4224578.813474693,11209348,2.653364757573468
1951-11-01,detective story,4224578.813474693,11209348,2.653364757573468
2005-10-06,the proposition,2000000.0,5048693,2.5243465
2005-10-07,the gospel,4224578.813474693,11209348,2.653364757573468
2004-01-01,dandelion,4224578.813474693,11209348,2.653364757573468
2004-01-01,c.s.a.: the confederate states of america,4224578.813474693,11209348,2.653364757573468
2005-10-14,the fog,18000000.0,46201432,2.566746222222222
2005-10-14,loggerheads,4224578.813474693,11209348,2.653364757573468
2005-01-01,left behind iii: world at war,4224578.813474693,11209348,2.653364757573468
2005-03-04,protocols of zion,4224578.813474693,11209348,2.653364757573468
2005-10-21,living 'til the end,4224578.813474693,11209348,2.653364757573468
2005-10-21,shopgirl,10284523.0,11588205,1.1267615425625477
2005-10-21,kids in america,4224578.813474693,11209348,2.653364757573468
2005-10-07,where the truth lies,25000000.0,11209348,0.4483739415706115
2003-05-15,barely legal,4224578.813474693,11209348,2.653364757573468
2005-10-21,emmanuel's gift,4224578.813474693,11209348,2.653364757573468
2005-09-24,stay,50000000.0,8342132,0.16684264
2005-01-01,confess,4224578.813474693,11209348,2.653364757573468
2005-10-24,the legend of zorro,75000000.0,142400065,1.8986675333333334
2002-06-06,god's sandbox,4224578.813474693,11209348,2.653364757573468
2005-01-01,new york doll,4224578.813474693,11209348,2.653364757573468
2005-10-20,the weather man,20000000.0,12482775,0.62413875
2005-10-28,saw ii,4000000.0,152925093,38.23127325
2005-09-21,prime,4224578.813474693,11209348,2.653364757573468
1947-06-25,one wonderful sunday,4224578.813474693,11209348,2.653364757573468
1957-07-29,will success spoil rock hunter?,4224578.813474693,11209348,2.653364757573468
2004-03-12,don't move,4224578.813474693,11837022,2.801941334895848
2004-12-28,three rooms of melancholia,4224578.813474693,11209348,2.653364757573468
1977-08-24,"race for your life, charlie brown",4224578.813474693,11209348,2.653364757573468
1996-09-05,jerusalem,4224578.813474693,11209348,2.653364757573468
1975-12-16,"a genius, two friends, and an idiot",4224578.813474693,11209348,2.653364757573468
1968-09-04,teorema,4224578.813474693,11209348,2.653364757573468
2005-07-19,little fish,4224578.813474693,11209348,2.653364757573468
2005-10-30,american pie presents: band camp,10000000.0,11209348,1.1209348539265287
1949-04-09,champion,4224578.813474693,11209348,2.653364757573468
1971-08-01,requiem for a vampire,4224578.813474693,11209348,2.653364757573468
2004-05-14,life is a miracle,8000000.0,11209348,1.401168567408161
1932-04-02,tarzan the ape man,4224578.813474693,11209348,2.653364757573468
1934-04-20,tarzan and his mate,4224578.813474693,11209348,2.653364757573468
1960-10-13,midnight lace,4224578.813474693,11209348,2.653364757573468
2005-04-20,empire of the wolves,24000000.0,11875866,0.49482775
2005-08-06,the great yokai war,4224578.813474693,11209348,2.653364757573468
1955-09-09,the swindle,4224578.813474693,11209348,2.653364757573468
1975-10-08,mahogany,4224578.813474693,11209348,2.653364757573468
2005-03-04,angels in fast motion,4224578.813474693,11209348,2.653364757573468
2005-05-16,manderlay,14200000.0,11209348,0.7893907422017808
1941-10-17,week-end in havana,4224578.813474693,11209348,2.653364757573468
2005-01-24,nine lives,4224578.813474693,11209348,2.653364757573468
1992-09-18,south central,4000000.0,11209348,2.802337134816322
1977-09-10,damnation alley,17000000.0,8720000,0.5129411764705882
1954-12-01,the bridges at toko-ri,4224578.813474693,11209348,2.653364757573468
1979-01-24,love on the run,4224578.813474693,11209348,2.653364757573468
2004-10-22,duck season,4224578.813474693,11209348,2.653364757573468
1998-03-27,aprile,4224578.813474693,11209348,2.653364757573468
1926-09-03,the adventures of prince achmed,4224578.813474693,11209348,2.653364757573468
1972-12-15,the gore gore girls,4224578.813474693,11209348,2.653364757573468
2005-09-11,revolver,4224578.813474693,11209348,2.653364757573468
1999-08-28,wild zero,4224578.813474693,11209348,2.653364757573468
2001-11-02,everything put together,500000.0,11209348,22.418697078530577
2005-11-04,jarhead,72000000.0,96889998,1.3456944166666667
2004-09-14,siblings,500000.0,11209348,22.418697078530577
2004-07-11,ushpizin,4224578.813474693,11209348,2.653364757573468
2005-11-04,chicken little,150000000.0,314432665,2.096217766666667
2005-09-13,romance & cigarettes,4224578.813474693,2945242,0.6971681983079289
2004-03-09,to the other side,4224578.813474693,11209348,2.653364757573468
2004-09-29,dead man's shoes,4224578.813474693,11209348,2.653364757573468
2005-11-09,joyeux noël,22000000.0,17709155,0.8049615909090909
1970-04-03,count dracula,4224578.813474693,11209348,2.653364757573468
1960-01-01,the brides of dracula,4224578.813474693,11209348,2.653364757573468
1949-06-01,the stratton story,4224578.813474693,11209348,2.653364757573468
1971-06-16,the house that dripped blood,4224578.813474693,11209348,2.653364757573468
1967-05-01,night of the big heat,4224578.813474693,11209348,2.653364757573468
1964-10-18,the gorgon,4224578.813474693,11209348,2.653364757573468
1972-10-04,night of the lepus,4224578.813474693,11209348,2.653364757573468
1990-09-20,the match factory girl,474700.0,11209348,23.613542319918448
1991-07-26,zombie and the ghost train,4224578.813474693,11209348,2.653364757573468
1997-01-01,highball,4224578.813474693,11209348,2.653364757573468
2005-11-09,get rich or die tryin',40000000.0,46442528,1.1610632
1965-09-18,sword of the beast,4224578.813474693,11209348,2.653364757573468
2005-11-23,just friends,4224578.813474693,50817508,12.029011705951078
2005-11-23,syriana,50000000.0,94000000,1.88
1985-02-08,calamari union,4224578.813474693,11209348,2.653364757573468
1992-05-24,the best intentions,4224578.813474693,11209348,2.653364757573468
1992-02-18,la vie de bohème,4224578.813474693,11209348,2.653364757573468
2002-09-06,menolippu mombasaan,1800000.0,11209348,6.227415855147382
2005-11-11,derailed,22000000.0,57479076,2.6126852727272727
2004-08-10,creep,4224578.813474693,11209348,2.653364757573468
2005-09-16,pride & prejudice,28000000.0,121147947,4.326712392857143
2005-09-02,keep your distance,2500000.0,11209348,4.483739415706115
2005-07-29,edison,4224578.813474693,11209348,2.653364757573468
1998-11-27,hi-life,4224578.813474693,11209348,2.653364757573468
2005-01-01,wolf creek,1000000.0,27762648,27.762648
2005-07-08,the descent,4224578.813474693,11209348,2.653364757573468
1951-10-01,summer interlude,4224578.813474693,11209348,2.653364757573468
2005-09-02,takeshis',4224578.813474693,11209348,2.653364757573468
1957-09-01,forty guns,4224578.813474693,11209348,2.653364757573468
2005-11-05,harry potter and the goblet of fire,150000000.0,895921036,5.9728069066666665
2001-01-01,dinner with friends,4224578.813474693,11209348,2.653364757573468
2005-09-13,walk the line,28000000.0,186438883,6.658531535714285
2005-11-23,rent,40000000.0,31670620,0.7917655
1934-11-23,a story of floating weeds,4224578.813474693,11209348,2.653364757573468
2002-01-01,my mother's smile,4224578.813474693,11209348,2.653364757573468
1965-10-31,fists in the pocket,4224578.813474693,11209348,2.653364757573468
2005-11-06,zathura: a space adventure,65000000.0,64321501,0.9895615538461539
2005-05-27,crazy,4224578.813474693,11209348,2.653364757573468
2005-11-16,lonesome jim,4224578.813474693,11209348,2.653364757573468
1945-09-06,our vines have tender grapes,4224578.813474693,11209348,2.653364757573468
